,All people,Under 1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100 and over
S01004588,628,1,9,9,5,6,7,7,8,6,5,2,4,6,4,7,2,4,7,0,8,8,8,7,11,9,12,10,10,12,13,11,9,11,7,6,4,5,8,3,2,9,4,9,9,6,5,10,8,10,7,9,8,15,7,16,10,11,6,7,9,6,12,8,7,5,4,5,5,3,1,5,7,8,9,10,5,15,13,11,11,4,8,2,2,4,1,1,1,2,2,0,1,1,0,1,0,0,0,0,0,0
S01004589,783,7,5,7,11,2,3,2,6,1,7,5,7,3,11,5,8,5,9,6,6,4,11,8,10,8,12,16,10,10,5,6,12,11,10,6,9,10,10,4,14,8,7,10,13,11,12,14,9,14,13,18,11,7,6,12,20,14,10,5,9,14,15,16,27,10,9,9,8,10,12,8,12,9,10,12,7,5,10,4,5,6,6,6,4,3,6,3,1,3,5,0,1,1,0,0,1,0,0,0,0,0
S01004590,839,13,17,12,13,17,14,12,20,6,16,11,8,16,9,10,14,12,14,13,11,11,15,13,13,10,15,15,14,16,13,7,9,15,7,7,4,15,11,14,7,10,17,3,12,11,17,15,8,9,14,16,12,14,16,9,10,19,4,11,7,6,5,6,2,6,2,3,0,6,4,7,5,7,5,8,8,4,9,5,4,3,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01004591,558,5,5,8,3,5,1,6,10,5,1,4,6,6,6,9,7,9,5,6,5,10,5,7,11,7,7,4,2,5,4,5,2,3,3,6,3,7,4,6,10,11,14,10,10,10,17,9,16,11,10,10,5,4,15,6,2,7,9,5,10,4,15,7,10,9,2,11,7,2,7,7,8,2,5,2,4,7,4,4,6,4,5,2,3,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
S01004592,637,6,6,5,3,14,9,8,15,3,6,8,10,16,9,20,7,10,12,13,9,11,4,6,4,2,11,1,6,5,6,7,5,12,5,10,9,14,4,10,9,8,12,12,4,12,10,10,9,7,7,6,12,10,9,13,6,6,9,6,8,6,10,6,7,8,6,8,7,8,6,7,3,3,9,2,6,7,5,2,4,3,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S01004593,973,12,24,21,18,12,17,15,11,13,11,10,8,11,6,10,11,10,8,16,7,15,13,13,19,15,13,19,13,15,17,13,21,21,17,18,18,19,11,12,16,26,22,20,10,13,15,22,9,12,10,8,16,10,5,15,12,10,12,5,6,12,2,16,5,14,13,12,10,5,6,9,1,2,5,6,2,7,3,4,2,1,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
S01004594,491,5,7,5,5,3,2,7,3,2,3,3,8,6,10,7,10,10,2,8,8,5,7,11,10,8,8,11,9,7,7,6,8,7,7,4,6,7,5,11,8,4,2,7,6,9,10,5,8,6,5,4,6,3,7,5,7,4,6,3,5,12,6,6,9,7,7,10,5,9,6,1,1,2,6,1,5,2,3,3,1,4,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
S01004595,1030,9,13,9,6,14,12,14,8,13,6,19,12,8,12,8,11,12,7,6,10,11,13,10,12,6,9,14,6,10,13,16,8,10,13,13,5,20,13,20,22,16,14,19,15,20,12,18,22,15,15,16,13,15,8,17,15,16,7,11,12,15,12,12,11,14,10,9,10,11,10,11,13,10,10,5,11,8,6,11,13,6,9,4,6,7,4,5,3,4,6,5,4,1,1,1,0,2,1,0,0,0
S01004596,666,3,4,4,8,1,4,5,1,2,2,3,1,2,6,3,4,4,8,4,3,6,9,4,6,7,9,3,10,6,5,6,3,7,2,7,5,10,8,7,7,6,9,9,3,12,6,7,8,2,10,10,11,3,11,11,16,10,4,7,9,13,15,8,13,9,11,16,12,10,12,12,9,21,16,6,16,10,6,5,9,9,14,8,7,7,8,5,5,1,1,2,3,2,1,1,0,0,0,0,0,0
S01004597,531,4,3,7,3,5,2,6,10,8,7,4,7,7,9,4,7,7,5,3,4,6,6,6,8,4,10,10,4,9,3,5,7,6,4,4,6,2,5,10,11,9,8,13,10,4,9,11,7,7,9,9,9,7,9,13,11,13,9,9,9,10,4,7,14,9,9,4,7,9,6,3,4,2,2,1,2,2,3,0,3,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S01004598,678,13,8,8,10,12,6,12,6,8,6,2,3,9,6,7,7,9,5,5,10,11,12,14,6,6,10,11,9,6,8,12,5,8,6,7,6,4,6,11,8,12,8,4,10,12,5,10,9,14,8,4,18,11,8,13,11,9,11,4,11,4,6,7,3,9,4,8,3,10,8,0,6,4,7,4,7,12,8,4,8,6,7,5,9,4,1,2,6,1,1,0,2,1,0,0,1,0,0,0,0,0
S01004599,959,17,15,16,16,20,20,12,15,14,11,14,15,7,11,20,13,17,17,12,12,11,12,9,13,8,15,10,14,17,7,7,8,16,4,7,13,11,10,17,19,12,16,18,19,18,16,22,25,16,20,11,13,9,10,11,11,7,8,11,14,12,11,9,9,13,11,12,9,6,2,5,4,3,6,0,6,3,3,3,2,4,1,5,2,3,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0
S01004600,865,9,12,3,9,8,10,16,9,11,9,8,10,7,14,12,8,12,12,17,7,11,10,8,16,9,9,17,6,11,10,12,11,10,9,9,10,5,12,10,17,11,18,9,7,10,11,15,15,5,17,13,14,9,9,15,6,15,19,14,10,11,13,12,17,15,10,5,8,5,8,10,4,6,10,6,7,5,8,4,8,4,1,4,4,4,5,3,0,3,1,2,1,2,0,0,0,1,0,0,0,1
S01004601,895,6,11,8,10,7,13,8,11,12,9,8,8,5,12,14,6,8,11,8,11,15,11,11,12,9,13,17,4,12,16,9,17,11,11,20,7,6,8,3,17,6,9,12,12,19,19,8,9,14,14,13,9,12,6,11,10,6,5,7,13,8,12,10,11,13,16,12,8,17,13,12,21,10,8,14,13,7,5,6,6,5,8,3,4,3,0,8,1,4,2,3,0,0,1,0,1,0,1,0,0,0
S01004602,860,5,4,8,8,4,8,7,7,7,10,2,9,7,8,3,12,11,9,12,9,12,11,9,14,15,9,5,6,3,4,9,5,4,9,5,3,6,6,8,10,15,10,10,16,15,15,11,13,12,12,9,17,15,15,25,18,12,17,16,14,12,8,8,20,16,9,11,10,8,11,11,14,16,13,11,13,9,14,9,10,6,6,4,4,5,1,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0
S01004603,796,6,16,4,7,5,4,8,6,5,3,6,5,5,3,10,4,4,9,8,9,12,11,11,13,14,16,13,19,11,12,9,9,9,7,6,12,10,8,8,9,16,13,12,19,19,14,12,10,6,10,9,13,16,7,8,9,10,13,10,4,7,4,6,7,13,8,16,10,12,15,11,9,15,6,7,2,8,9,5,13,7,6,2,3,0,2,5,3,2,2,2,3,0,0,0,0,0,0,0,0,0
S01004604,554,3,4,1,2,5,5,2,5,3,2,5,6,4,6,7,2,6,9,2,3,4,13,10,3,4,6,4,4,14,6,10,8,9,9,5,7,8,3,6,11,3,6,4,8,8,10,7,3,10,11,5,8,10,7,2,5,7,4,8,5,12,6,3,14,12,9,12,7,12,6,6,4,8,5,5,9,8,3,9,2,6,2,2,7,4,5,5,2,2,3,2,0,1,2,1,0,1,0,0,0,0
S01004605,965,12,10,14,11,13,13,9,11,17,17,14,12,14,16,15,13,20,19,17,15,19,10,13,12,11,13,14,11,7,9,11,8,3,6,8,7,10,17,12,20,18,12,16,11,12,13,20,17,10,13,13,12,9,11,14,11,9,14,9,10,16,13,9,10,9,12,16,5,14,12,10,7,11,7,8,6,11,0,7,2,2,5,1,1,3,1,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0
S01004606,823,6,8,8,12,6,8,5,12,8,8,5,6,7,11,9,5,13,9,6,7,12,7,17,3,8,16,11,12,8,11,16,8,15,7,9,15,7,15,11,15,13,10,21,12,9,12,14,13,5,8,5,11,15,10,11,8,15,9,6,13,9,7,11,19,15,12,14,12,6,4,8,8,8,5,6,5,2,4,8,10,3,4,3,7,4,6,3,3,2,1,5,3,2,1,0,1,0,0,0,0,0
S01004607,560,12,4,6,5,5,5,8,6,7,3,2,3,4,5,1,3,2,9,5,4,9,6,7,13,7,9,11,11,5,8,14,6,4,4,6,9,6,8,16,11,8,5,7,10,9,6,10,0,6,4,5,5,5,7,12,14,7,7,7,9,4,3,7,12,8,5,6,3,5,7,9,4,6,14,9,7,4,6,3,2,0,9,1,2,4,0,2,1,2,0,1,0,0,2,0,0,0,0,0,0,0
S01004608,1562,25,31,28,21,23,25,18,23,26,25,25,20,18,25,31,18,29,18,19,22,17,13,18,10,16,15,16,22,19,22,33,34,29,18,35,28,28,20,32,37,45,34,39,37,42,35,25,26,30,28,17,19,12,13,18,15,10,12,10,10,11,7,11,9,7,13,8,15,7,2,6,7,2,2,3,4,1,1,9,3,5,3,2,2,1,1,3,2,3,0,0,0,1,1,1,0,0,0,0,0,0
S01004609,569,8,6,10,2,3,9,11,6,3,11,13,8,12,9,11,10,9,15,5,9,7,7,4,9,5,5,10,10,3,10,6,2,5,7,9,7,5,9,5,8,3,11,10,7,2,10,10,6,7,12,3,5,6,7,8,5,4,9,7,4,3,4,5,7,13,2,7,2,9,7,3,5,8,4,3,1,5,6,1,3,2,4,3,4,2,3,3,1,0,1,2,3,1,1,0,1,0,1,0,0,0
S01004610,697,8,7,8,11,11,17,12,6,9,17,13,13,11,12,8,15,6,10,9,10,9,7,3,12,9,14,6,9,6,16,13,17,7,6,8,10,10,8,8,11,8,3,7,13,10,14,12,7,6,10,9,3,8,5,8,9,5,12,4,6,4,4,5,3,9,10,12,7,9,4,10,7,11,2,4,5,3,1,4,7,1,1,1,1,3,1,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0
S01004611,1041,11,16,13,8,15,12,3,14,7,5,8,6,13,11,13,12,10,11,9,13,13,8,12,15,13,13,15,22,16,12,17,19,11,11,16,7,13,15,14,14,12,5,11,13,13,23,18,19,19,11,11,9,12,14,15,12,18,16,15,8,26,20,13,11,18,5,19,16,11,15,11,10,13,11,7,13,9,6,6,5,6,3,2,6,6,2,1,0,2,1,3,3,0,1,0,0,0,0,0,0,0
S01004612,1137,21,14,14,13,13,17,19,18,14,25,17,11,19,15,19,11,19,26,15,28,14,13,18,11,10,10,14,24,12,27,20,11,22,20,10,11,11,18,16,16,23,20,14,18,19,18,14,22,19,19,19,19,8,9,9,12,6,4,8,6,2,13,10,12,4,8,13,12,13,9,7,9,5,5,5,3,2,8,5,4,2,4,4,5,4,1,3,6,2,2,3,2,2,1,1,3,1,0,0,0,0
S01004613,1722,37,30,29,25,30,32,30,24,29,24,32,27,28,25,28,26,21,36,28,25,23,12,25,24,27,19,26,28,27,32,31,17,36,22,29,48,34,34,39,21,25,42,36,38,23,24,27,29,23,30,33,22,17,17,20,11,13,11,13,6,13,9,12,10,14,11,14,5,6,6,2,7,1,2,4,5,3,1,3,2,3,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
S01004614,750,3,7,9,3,6,7,7,4,8,6,6,6,5,14,11,5,10,7,7,15,1,12,10,11,10,8,6,13,8,7,13,11,7,7,8,8,7,5,9,12,12,11,14,10,9,14,8,14,11,14,10,15,9,8,7,6,8,6,11,13,9,13,17,11,18,17,12,13,4,4,7,5,10,11,8,2,2,7,5,4,5,5,3,6,4,9,1,5,0,1,0,1,1,0,1,0,0,0,0,0,0
S01004615,1182,17,15,17,14,15,12,20,11,15,14,16,14,21,18,10,9,6,14,14,14,12,14,18,14,12,13,18,9,16,19,14,24,15,10,11,17,11,11,21,25,20,25,22,16,21,24,14,19,13,14,13,15,17,14,19,17,14,11,10,11,15,9,16,21,14,10,23,16,3,15,8,7,6,10,10,6,9,8,6,5,12,9,3,6,2,3,2,0,2,2,1,1,1,1,1,0,0,0,0,0,0
S01004616,877,9,10,11,12,13,9,14,16,19,14,15,10,25,18,14,16,15,18,8,20,13,14,11,6,9,6,6,6,6,10,13,13,12,11,10,4,10,9,8,18,17,23,19,24,19,23,25,19,16,10,17,13,12,19,13,9,7,8,4,4,9,3,7,10,6,6,3,6,3,1,4,3,5,3,3,4,3,3,0,2,0,2,0,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
S01004617,669,8,19,7,9,9,6,13,15,4,13,6,13,9,9,11,15,8,11,15,15,25,12,12,13,10,10,11,8,15,9,3,9,14,15,7,7,12,8,7,8,12,11,8,8,14,9,9,4,2,16,12,9,8,8,7,9,6,3,8,1,4,3,3,6,6,5,1,2,3,4,3,5,1,6,5,3,2,1,0,3,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S01004618,649,16,10,13,13,13,12,8,4,8,9,7,11,5,6,9,11,13,8,5,12,8,7,7,11,12,9,11,10,9,15,10,10,14,8,10,14,12,8,7,12,6,8,15,9,14,14,15,12,10,9,3,4,5,8,7,2,8,8,8,9,5,8,5,5,3,3,4,4,2,2,2,1,1,4,7,2,1,2,3,3,1,0,1,3,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
S01004619,514,10,5,9,10,6,5,4,6,4,4,6,4,8,4,3,11,6,2,3,5,7,7,7,4,11,6,7,8,4,4,7,10,11,6,6,8,11,6,13,6,6,2,9,15,1,8,10,5,4,10,7,7,10,12,6,2,10,6,3,6,5,4,11,7,8,6,6,5,4,6,7,4,2,3,3,6,3,2,2,2,1,3,4,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
S01004620,666,14,15,6,11,10,11,8,18,7,8,10,6,3,9,6,9,7,5,10,4,5,8,7,6,19,19,13,24,31,19,22,15,9,21,21,12,2,12,6,6,6,5,6,9,11,9,6,10,3,12,8,4,6,10,5,8,6,8,5,1,2,4,3,4,6,5,1,4,2,0,4,1,4,4,3,1,0,4,0,1,1,0,3,2,3,2,4,0,1,1,1,2,0,0,1,0,0,0,0,0,0
S01004621,900,11,6,7,11,7,5,6,8,9,8,7,10,12,10,10,13,11,9,15,10,10,13,14,14,13,17,13,8,13,12,14,15,6,9,9,6,8,3,8,14,6,15,6,14,15,17,18,14,17,29,21,15,5,13,15,15,13,14,15,14,15,13,8,15,13,5,12,10,11,5,12,2,12,13,4,5,6,4,9,8,3,2,3,4,0,1,3,1,2,0,1,0,2,0,0,0,0,0,1,0,0
S01004622,858,14,12,12,12,12,7,5,8,10,8,11,10,12,8,7,7,5,16,16,14,9,8,14,11,5,13,10,8,12,10,9,10,10,14,9,10,12,7,33,17,18,12,20,11,12,21,11,16,7,15,10,12,12,10,14,4,5,9,6,7,10,5,8,14,7,6,11,10,14,8,6,4,10,12,6,7,4,5,3,5,8,4,7,3,1,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0
S01004623,1028,15,10,11,11,15,11,11,9,7,10,14,7,4,10,6,13,8,6,10,4,12,9,16,11,9,11,21,8,19,18,19,17,9,14,12,12,13,17,15,16,15,12,17,23,19,13,11,7,18,20,5,14,18,10,13,18,8,13,16,18,9,14,9,17,10,12,7,10,10,6,11,11,9,13,5,5,2,6,6,3,8,7,8,8,2,9,10,12,3,4,8,4,1,3,0,3,2,1,0,1,1
S01004624,1212,18,17,13,14,17,14,16,11,16,20,12,11,17,11,15,9,13,16,11,16,13,10,19,21,22,8,12,20,16,16,21,14,17,9,11,24,19,22,16,17,15,16,19,24,14,23,15,23,19,19,11,15,13,26,26,21,14,14,17,14,17,14,17,15,7,9,17,17,11,8,15,11,4,7,6,9,7,7,8,2,7,6,2,3,3,2,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0
S01004625,821,13,14,17,11,15,10,12,14,9,17,15,8,23,11,12,15,9,15,11,13,3,8,4,9,13,13,13,14,5,4,15,10,10,13,8,10,10,5,15,14,12,11,16,9,12,16,13,4,10,6,11,16,7,13,18,10,8,15,9,10,12,14,5,8,11,7,4,4,6,1,3,5,4,4,1,2,3,6,5,5,3,4,4,0,2,2,3,0,2,2,1,0,0,1,0,1,0,0,0,0,0
S01004626,2033,42,49,38,50,39,25,34,43,35,36,32,32,30,22,31,30,26,28,28,23,18,14,26,30,27,33,22,38,50,42,44,29,44,31,37,48,59,38,53,51,40,41,30,37,33,37,21,32,17,29,16,27,21,22,12,16,14,15,14,7,15,11,6,8,7,8,6,8,6,5,6,3,8,6,5,2,3,4,3,4,3,3,4,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
S01004627,522,6,2,3,3,3,3,4,6,4,6,4,7,6,5,2,7,4,4,3,8,8,10,7,8,11,11,10,5,12,8,5,6,6,4,8,2,10,16,7,9,13,17,7,11,8,7,10,12,10,10,9,8,9,7,10,12,6,16,5,5,6,7,8,4,5,3,3,8,4,2,0,2,2,6,2,3,0,4,1,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01004628,544,14,6,9,9,7,5,5,6,8,8,5,8,4,9,7,7,10,4,11,7,5,9,13,17,10,7,9,9,17,8,6,7,7,9,4,4,7,9,7,12,6,14,6,7,9,7,5,6,9,5,13,7,11,8,10,3,3,5,3,3,4,5,5,2,4,5,2,3,6,2,2,7,2,5,4,0,3,1,3,0,1,2,3,1,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
S01004629,887,17,9,9,6,6,9,11,11,16,10,10,8,16,6,15,10,14,8,14,9,11,4,14,13,10,8,9,15,13,20,7,9,14,12,11,10,10,12,13,14,18,24,16,22,23,19,20,17,23,17,11,19,15,15,10,16,12,13,13,12,12,11,10,7,13,7,3,4,4,8,4,3,3,4,3,1,1,3,0,3,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
S01004630,897,6,9,9,8,4,7,6,7,14,9,5,10,13,12,8,10,14,7,15,12,11,13,16,14,16,7,13,15,13,16,6,8,9,5,7,5,8,13,12,14,11,7,19,22,17,18,19,15,16,26,24,24,25,10,16,8,8,5,10,8,5,4,7,9,6,9,12,9,5,6,6,17,9,11,9,11,11,5,4,3,5,4,0,2,5,0,1,3,3,1,0,0,0,0,1,0,0,0,0,0,0
S01004631,731,5,10,9,10,10,6,6,9,3,8,6,5,7,9,5,13,11,5,8,6,3,8,19,19,9,12,14,10,11,8,15,9,12,4,7,6,5,8,10,8,4,12,9,8,10,14,14,11,11,14,11,8,17,15,12,7,11,10,10,6,5,14,8,5,11,8,6,13,10,5,6,3,2,9,6,0,5,9,9,4,4,4,4,5,4,0,3,3,0,2,0,0,1,1,0,0,0,0,0,0,0
S01004632,954,19,14,12,8,11,11,11,11,18,12,12,14,17,16,17,19,22,19,13,12,14,16,14,15,5,16,8,11,12,14,10,8,13,16,14,10,16,4,10,15,8,15,16,14,16,15,12,9,8,14,12,16,12,13,11,11,11,11,10,6,10,12,16,21,13,9,8,12,4,2,6,10,11,1,3,7,3,5,5,5,1,1,4,2,0,1,4,1,2,1,2,2,1,0,0,0,0,0,0,0,0
S01004633,574,3,7,9,10,6,8,9,9,7,2,7,9,3,4,6,2,6,8,5,2,9,10,7,5,8,3,7,8,5,9,8,4,5,9,5,8,6,7,8,8,15,10,6,9,8,9,10,5,15,11,7,6,3,6,11,2,7,8,10,10,9,6,7,17,7,7,1,3,6,5,7,6,6,6,9,2,1,1,3,9,4,4,4,1,3,2,1,1,1,1,1,3,0,0,0,0,0,1,0,0,0
S01004634,1114,14,10,8,16,18,19,22,9,13,17,13,12,15,15,19,21,19,20,24,18,21,18,21,21,14,16,15,14,10,13,10,15,13,8,8,12,14,21,19,28,18,30,18,22,27,27,20,17,25,16,28,15,28,23,12,16,17,16,3,8,8,7,8,10,8,4,3,6,9,6,1,3,2,2,0,4,2,0,2,2,2,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S01004635,774,10,14,9,11,7,8,12,2,11,17,5,10,16,11,8,14,10,7,12,10,8,13,6,14,20,10,14,9,7,12,6,10,21,6,7,10,9,13,5,8,10,6,10,11,9,16,15,11,12,6,8,12,8,18,9,12,15,9,9,6,6,15,13,16,10,9,4,4,4,7,3,5,2,7,8,6,1,6,5,5,1,1,1,2,2,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
S01004636,630,6,7,11,6,6,5,8,5,4,7,7,6,7,5,9,5,9,4,6,5,7,9,22,11,11,8,8,10,14,10,11,8,9,7,8,9,9,7,9,9,8,9,11,7,6,6,17,9,14,12,9,6,10,10,9,13,7,4,6,9,11,7,3,0,3,1,5,7,7,6,5,2,7,4,3,8,2,5,5,5,3,9,5,0,2,3,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
S01004637,565,4,5,9,7,10,7,4,8,4,9,5,5,11,14,4,6,7,3,7,7,6,11,3,11,9,5,4,7,5,9,4,6,6,7,0,5,3,3,9,8,7,12,5,11,6,7,11,14,3,10,15,10,8,5,5,8,6,6,6,9,8,10,7,8,9,5,11,7,8,5,8,4,3,2,2,3,1,5,2,4,5,4,4,4,1,3,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0
S01004638,524,9,5,8,4,5,8,5,8,4,3,8,6,6,3,5,2,6,2,5,3,8,10,4,8,11,8,7,17,4,8,5,7,9,4,4,7,7,6,8,2,6,9,7,6,13,14,6,7,6,9,8,7,11,12,5,6,11,13,1,5,4,4,4,7,3,3,5,2,9,9,6,6,3,6,1,4,4,3,3,5,2,1,3,0,1,3,4,2,1,2,0,0,0,1,1,0,0,0,1,0,0
S01004639,661,2,6,6,5,7,7,9,8,2,3,9,7,5,5,12,16,6,7,4,10,11,7,9,14,4,11,4,7,4,5,8,6,6,7,7,6,8,4,10,8,5,12,12,11,5,6,7,9,12,8,9,6,6,12,13,10,4,5,10,6,9,11,13,10,14,10,14,9,11,7,3,13,9,4,9,5,9,8,5,3,7,0,3,6,4,2,5,1,1,1,1,2,0,0,1,0,0,0,0,1,0
S01004640,746,4,9,10,7,7,7,13,5,8,8,8,4,12,4,8,9,11,9,9,10,7,10,17,13,10,5,7,6,9,5,9,6,2,4,7,6,12,7,10,14,14,16,14,10,11,9,9,10,7,8,15,12,9,9,11,11,11,9,13,7,17,14,18,13,8,7,8,3,3,12,9,9,4,5,9,7,8,11,8,0,4,2,7,3,3,0,3,0,1,4,2,0,1,0,0,0,0,0,0,0,0
S01004641,610,9,3,7,6,3,8,3,6,7,6,7,3,5,5,6,5,7,9,9,11,13,9,8,11,14,12,7,3,9,9,6,6,5,4,8,2,7,8,6,6,10,13,6,3,10,8,9,8,7,16,18,13,17,17,14,12,10,10,9,7,5,9,9,8,3,7,7,7,3,9,7,5,0,2,2,3,5,3,1,7,1,0,2,2,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
S01004642,814,5,6,13,7,12,8,6,6,9,4,7,9,11,7,7,7,9,10,12,16,16,15,9,14,12,6,12,11,9,8,18,5,11,5,4,10,5,10,9,4,15,10,11,9,12,13,10,8,11,14,14,7,8,14,9,11,6,10,13,13,15,18,19,24,18,11,7,6,12,14,5,8,11,10,6,11,6,4,5,1,2,3,2,1,3,2,1,1,1,0,2,2,0,0,0,0,0,0,1,0,0
S01004643,494,4,6,9,3,3,8,8,12,15,6,13,11,13,12,3,6,5,8,10,7,4,7,0,9,1,11,7,6,12,7,6,11,8,6,9,6,2,9,6,3,1,10,11,7,7,4,3,4,9,7,4,6,6,7,8,5,9,4,4,3,7,7,2,6,4,4,3,1,3,4,3,2,5,4,2,2,2,0,1,2,4,4,2,2,2,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0
S01004644,728,10,8,7,8,7,14,7,4,6,12,8,7,13,6,15,11,9,8,10,11,7,10,9,13,13,4,6,11,6,12,5,7,8,9,8,7,8,9,8,7,7,9,9,10,14,14,16,10,14,11,13,12,8,11,12,2,9,6,11,6,6,6,14,11,10,9,12,9,11,4,2,3,7,7,5,4,7,4,6,2,6,5,4,2,6,3,4,2,0,2,1,1,0,0,0,0,0,0,1,0,0
S01004645,951,18,18,27,20,21,22,13,17,13,16,17,11,12,16,7,10,8,7,9,9,8,19,24,13,21,10,15,15,13,7,22,13,16,14,9,12,11,9,21,16,8,9,14,21,18,15,18,7,14,13,11,12,5,15,13,7,5,8,5,7,9,9,16,13,12,9,9,7,6,8,8,7,4,2,4,5,2,1,2,1,3,1,3,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S01004646,781,4,5,11,6,11,11,7,11,11,2,10,7,10,11,10,12,10,8,15,9,14,14,6,14,7,7,10,13,6,10,5,11,15,7,8,9,11,9,9,12,10,11,9,10,14,15,9,10,5,9,8,20,12,9,10,12,11,10,13,9,17,10,12,13,17,14,10,4,9,6,8,7,3,6,2,8,3,2,2,3,4,2,4,2,0,1,3,4,1,5,0,1,1,2,1,0,0,0,0,0,0
S01004647,1691,10,14,12,15,9,8,11,10,8,9,12,12,20,7,15,19,22,16,16,15,22,19,36,20,17,38,29,36,45,37,33,31,29,30,20,28,23,40,34,30,36,37,35,39,48,34,45,34,46,30,25,16,16,18,22,12,10,14,10,15,21,20,25,18,12,10,8,13,12,9,9,9,8,7,8,7,10,8,8,4,7,6,6,7,6,0,4,5,0,5,7,1,4,0,2,3,1,2,0,0,0
S01004648,1122,17,15,13,15,21,11,18,14,18,21,18,19,21,20,16,25,24,20,26,26,10,11,14,14,10,12,13,13,16,15,16,7,21,10,12,13,11,20,20,21,22,24,24,24,9,14,12,9,16,10,8,6,12,13,10,12,11,15,13,12,7,7,7,12,14,8,8,7,10,8,8,10,9,7,6,6,11,9,4,1,5,5,6,1,5,1,1,1,3,0,0,1,0,0,1,0,0,0,0,0,0
S01004649,578,5,7,7,11,10,5,5,7,4,3,7,8,9,3,14,7,8,8,14,10,4,11,8,9,7,19,5,4,11,13,5,21,9,12,8,13,7,10,5,9,5,8,6,11,14,15,7,7,7,7,7,14,8,12,5,4,9,9,5,8,8,3,5,3,6,5,2,6,1,0,0,3,0,1,2,2,1,0,0,2,0,6,3,0,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
S01004650,802,8,8,10,12,9,11,16,5,15,13,8,14,8,11,8,12,11,11,13,8,6,14,10,8,13,6,11,2,13,10,6,11,14,11,9,7,4,13,13,8,8,16,12,8,15,13,15,11,8,8,12,19,12,10,13,12,7,9,12,5,12,7,4,4,12,9,8,10,7,9,5,9,6,8,4,5,8,3,7,4,6,2,5,6,4,1,2,3,2,2,2,0,0,0,0,0,1,0,0,0,0
S01004651,917,13,9,7,15,10,10,9,12,11,16,7,16,8,17,11,15,11,10,15,17,12,15,10,18,12,14,16,10,16,14,11,7,11,7,9,9,16,8,11,13,12,15,14,18,11,10,14,8,17,12,15,17,12,11,12,10,14,12,10,12,22,17,12,11,17,9,4,9,8,6,7,4,2,9,6,5,4,4,6,4,3,1,4,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
S01004652,962,10,11,17,13,10,10,15,14,6,11,12,11,8,7,10,9,10,6,12,12,19,16,10,14,12,28,17,17,16,10,25,17,18,17,21,17,18,21,12,12,24,21,20,17,16,12,20,20,12,13,8,6,21,19,11,11,5,8,14,11,7,12,8,5,11,8,5,3,5,4,5,4,5,4,3,4,6,3,3,1,3,2,2,1,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
