URN,EstablishmentName,SchoolCapacity,Postcode,Easting,Northing,,,,,,,,,,,,,,,
135904,City Academy Norwich,1100,NR4 7LP,619907,308305,,,,,,,,,,,,,,,
138918,The Nicholas Hamond Academy,1066,PE37 7DZ,582034,307993,,,,,,,,,,,,,,,
144988,Great Wyrley Academy,1119,WS6 6LQ,398839,307590,,,,,,,,,,,,,,,
142059,"The Hewett Academy, Norwich",1493,NR1 2PL,622737,306864,,,,,,,,,,,,,,,
144629,Orchard Mead Academy,1200,LE5 1RT,464245,306482,,,,,,,,,,,,,,,
135149,Madeley Academy,1100,TF7 5FB,369117,305171,,,,,,,,,,,,,,,
141086,University Technical College Norfolk,600,NR4 6FF,622227,305168,,,,,,,,,,,,,,,
140188,Hethersett Academy,810,NR9 3DB,615682,304958,,,,,,,,,,,,,,,
137146,"Landau Forte Academy, QEMS",840,B79 8AH,420894,304888,,,,,,,,,,,,,,,
147068,Castle Mead Academy,1200,LE3 5QU,457911,304659,,,,,,,,,,,,,,,
135582,Haberdashers' Abraham Darby,1100,TF7 5HX,368289,304102,,,,,,,,,,,,,,,
136136,"Landau Forte Academy, Amington",960,B77 4FF,423021,303889,,,,,,,,,,,,,,,
136187,Ormiston Venture Academy,900,NR31 7JJ,651376,303153,,,,,,,,,,,,,,,
145558,Judgemeadow Community College,1230,LE5 6HP,463226,303107,,,,,,,,,,,,,,,
135769,Ormiston Shelfield Community Academy,1800,WS4 1BW,403469,302889,,,,,,,,,,,,,,,
133697,Walsall Academy,1200,WS3 3LX,400180,302866,,,,,,,,,,,,,,,
140364,Cliff Park Ormiston Academy,900,NR31 6TA,652480,302582,,,,,,,,,,,,,,,
144278,Moreton School,826,WV10 8BY,392870,302135,,,,,,,,,,,,,,,
138435,Tamworth Enterprise College and AET Academy,960,B77 2NE,422493,302093,,,,,,,,,,,,,,,
145114,Coppice Performing Arts School,942,WV11 2QE,396436,301529,,,,,,,,,,,,,,,
143857,The Lancaster Academy,1200,LE2 6FU,459327,301176,,,,,,,,,,,,,,,
141245,Wednesfield High Specialist Engineering Academy,1050,WV11 3ES,395223,300649,,,,,,,,,,,,,,,
137706,Willenhall E-ACT Academy,1350,WV12 4BD,398288,300042,,,,,,,,,,,,,,,
139082,City of Peterborough Academy,900,PE1 5LQ,520617,299995,,,,,,,,,,,,,,,
140160,Thomas Telford University Technical College,1050,WV10 0JR,391958,299350,,,,,,,,,,,,,,,
139789,Walsall Studio School,300,WS1 1RL,401316,298297,,,,,,,,,,,,,,,
138374,West Walsall E-ACT Academy,1100,WS2 9UA,399434,298258,,,,,,,,,,,,,,,
138606,Blue Coat Church of England Academy,900,WS1 2ND,401737,298146,,,,,,,,,,,,,,,
138098,Moseley Park,1100,WV14 6LU,395233,297565,,,,,,,,,,,,,,,
139937,The Queen Elizabeth Academy,600,CV9 1LZ,431617,297410,,,,,,,,,,,,,,,
135956,Grace Academy Darlaston,1075,WS10 8QJ,396848,296817,,,,,,,,,,,,,,,
137082,Nene Park Academy,1100,PE2 7EA,516318,296372,,,,,,,,,,,,,,,
147881,Stuart Bathurst Catholic High School College of Performing Arts,798,WS10 9QS,399700,296266,,,,,,,,,,,,,,,
142080,The Khalsa Academy Wolverhampton,840,WV4 6AP,392093,296131,,,,,,,,,,,,,,,
137880,Stanground Academy,1800,PE7 3BY,520340,296032,,,,,,,,,,,,,,,
144721,John Willmott School,1141,B75 7DY,413956,295870,,,,,,,,,,,,,,,
135980,Ormiston Bushfield Academy,950,PE2 5RQ,515207,295348,,,,,,,,,,,,,,,
142759,Benjamin Britten Academy of Music and Mathematics,1200,NR32 4PZ,653365,295303,,,,,,,,,,,,,,,
139272,Neale-Wade Academy,1758,PE15 9PX,541755,295281,,,,,,,,,,,,,,,
135449,Q3 Academy Great Barr,1150,B43 7SD,403796,294995,,,,,,,,,,,,,,,
135599,RSA Academy,1400,DY4 0BZ,396672,294622,,,,,,,,,,,,,,,
139403,Ormiston Denes Academy,1200,NR32 4AH,654588,294592,,,,,,,,,,,,,,,
139918,Wodensborough Ormiston Academy,1169,WS10 0DR,399980,294520,,,,,,,,,,,,,,,
141343,Wombourne High School,1106,WV5 8BJ,386764,293104,,,,,,,,,,,,,,,
136032,North Birmingham Academy,1150,B44 0HF,408348,292910,,,,,,,,,,,,,,,
144018,Long Stratton High School,821,NR15 2XR,619349,292888,,,,,,,,,,,,,,,
137134,East Point Academy,1200,NR33 0UQ,653336,292129,,,,,,,,,,,,,,,
135234,George Salter Academy,1100,B70 9UW,399266,291978,,,,,,,,,,,,,,,
141813,Health Futures UTC,600,B70 8DJ,400133,291486,,,,,,,,,,,,,,,
139048,Greenwood Academy,1080,B35 7NL,414873,291387,,,,,,,,,,,,,,,
141969,"Eden Boys' School, Birmingham",800,B42 2SY,407178,291243,,,,,,,,,,,,,,,
135306,Corby Business Academy,1250,NN17 5EB,492245,290941,,,,,,,,,,,,,,,
136158,The Nuneaton Academy,1200,CV10 7PD,433847,290895,,,,,,,,,,,,,,,
143413,Erdington Academy,900,B24 8RE,411076,290747,,,,,,,,,,,,,,,
135971,Park Hall Academy,1450,B36 9HF,416124,290453,,,,,,,,,,,,,,,
135979,Ormiston Sandwell Community Academy,1100,B69 2HE,397390,290233,,,,,,,,,,,,,,,
137079,The George Eliot School,950,CV11 4QP,436870,290203,,,,,,,,,,,,,,,
147182,West Bromwich Collegiate Academy,750,B70 7LE,399887,290175,,,,,,,,,,,,,,,
139060,Lodge Park Academy,1230,NN17 2JH,486897,290101,,,,,,,,,,,,,,,
134993,Sandwell Academy,1250,B71 4LG,402278,290070,,,,,,,,,,,,,,,
138274,Set Beccles School,600,NR34 7BQ,642912,289675,,,,,,,,,,,,,,,
138586,Nishkam High School,700,B19 2LF,406384,288647,,,,,,,,,,,,,,,
138254,Corby Technical School,475,NN17 1TD,488922,288534,,,,,,,,,,,,,,,
144952,The Link Academy,1050,DY2 0PB,394129,288352,,,,,,,,,,,,,,,
141325,The Crestwood School,750,DY6 8QG,389818,288091,,,,,,,,,,,,,,,
138222,Aston University Engineering Academy,600,B7 4AG,407809,287905,,,,,,,,,,,,,,,
135907,Heartlands Academy,950,B7 4QR,408595,287858,,,,,,,,,,,,,,,
142063,Prince William School,1308,PE8 4BS,504562,287679,,,,,,,,,,,,,,,
141698,Q3 Academy Langley,1560,B68 8ED,400022,287468,,,,,,,,,,,,,,,
140881,Littleport & East Cambs Academy,600,CB6 1EW,556225,287457,,,,,,,,,,,,,,,
139957,Kingswood Secondary Academy,1302,NN18 9NS,486122,287438,,,,,,,,,,,,,,,
141003,Jewellery Quarter Academy,620,B1 3AA,405866,287388,,,,,,,,,,,,,,,
136347,John Henry Newman Catholic College,1200,B37 5GA,416907,287387,,,,,,,,,,,,,,,
135170,Shireland Collegiate Academy,1191,B66 4ND,402490,287367,,,,,,,,,,,,,,,
141668,Saltley Academy,1350,B9 5RX,411507,287349,,,,,,,,,,,,,,,
138200,Central Academy,500,B3 1SJ,406394,287322,,,,,,,,,,,,,,,
144306,Tile Cross Academy,640,B33 9UF,415713,287288,,,,,,,,,,,,,,,
136944,Birmingham Ormiston Academy,1100,B4 7QD,407688,287239,,,,,,,,,,,,,,,
139936,Nicholas Chamberlaine School,1593,CV12 9EA,436815,286996,,,,,,,,,,,,,,,
139788,Waverley Studio College,300,B9 5SX,411353,286602,,,,,,,,,,,,,,,
137673,Ormiston Forge Academy,1950,B64 6QU,395814,286492,,,,,,,,,,,,,,,
129342,Grace Academy Solihull,1100,B37 5JS,416605,286409,,,,,,,,,,,,,,,
135317,Brooke Weston Academy,1200,NN18 8LA,487571,286279,,,,,,,,,,,,,,,
139797,City Academy Birmingham,620,B15 2EF,406432,286060,,,,,,,,,,,,,,,
144464,Small Heath Leadership Academy,1193,B10 9RX,409802,285935,,,,,,,,,,,,,,,
142388,Cockshut Hill Technology College,1580,B26 2HX,414306,285729,,,,,,,,,,,,,,,
138250,IES Breckland,500,IP27 0PE,577016,285690,,,,,,,,,,,,,,,
143818,Thorns Collegiate Academy,1350,DY5 2NU,392152,285550,,,,,,,,,,,,,,,
136152,King Edward VI Sheldon Heath Academy,1350,B26 2RZ,415099,285530,,,,,,,,,,,,,,,
144719,Holy Trinity Catholic School,630,B10 0AX,409332,285504,,,,,,,,,,,,,,,
135970,Ark St Alban's Academy,800,B12 0YH,407584,285384,,,,,,,,,,,,,,,
136213,Harborne Academy,800,B15 3JL,404294,284880,,,,,,,,,,,,,,,
136204,The Thetford Academy,2050,IP24 1LH,587527,284635,,,,,,,,,,,,,,,
140014,Ark Boulton Academy,900,B11 2QG,409552,284351,,,,,,,,,,,,,,,
147201,"Eden Girls'  Leadership Academy, Birmingham",600,B12 8NY,408189,284314,,,,,,,,,,,,,,,
139047,Four Dwellings Academy,600,B32 1RJ,399851,284123,,,,,,,,,,,,,,,
146436,Foxford Community School,1035,CV6 6BB,435482,284079,,,,,,,,,,,,,,,
141342,Kinver High School and Sixth Form,689,DY7 6AA,384385,283945,,,,,,,,,,,,,,,
142075,Lyndon School,1380,B92 8EJ,414230,283392,,,,,,,,,,,,,,,
135335,Grace Academy Coventry,1144,CV2 2RH,437795,282369,,,,,,,,,,,,,,,
141992,Cardinal Wiseman Catholic School,1416,CV2 2AJ,437285,282159,,,,,,,,,,,,,,,
140863,The University of Birmingham School,NA,B29 6QU,403579,282039,,,,,,,,,,,,,,,
135911,Shenley Academy,1150,B29 4HE,401668,281322,,,,,,,,,,,,,,,
140958,Eden Girls' School Coventry,800,CV1 4FS,433822,279789,,,,,,,,,,,,,,,
145179,Stoke Park School,1116,CV2 4JW,435830,279615,,,,,,,,,,,,,,,
136126,Sidney Stringer Academy,1350,CV1 5LY,433951,279428,,,,,,,,,,,,,,,
135967,Kettering Science Academy,NA,NN15 7AA,487851,278484,,,,,,,,,,,,,,,
147440,King Edward VI Balaam Wood Academy,546,B45 0EU,398931,278428,,,,,,,,,,,,,,,
141939,Finham Park 2,800,CV4 9WT,429140,277827,,,,,,,,,,,,,,,
140366,Ernesford Grange Community Academy,1025,CV3 2QD,436932,277642,,,,,,,,,,,,,,,
140961,WMG Academy for Young Engineers,640,CV4 8DY,429340,277010,,,,,,,,,,,,,,,
140371,Harris Church of England Academy,780,CV22 6EA,449768,274117,,,,,,,,,,,,,,,
140047,Set Ixworth School,600,IP31 2HS,593795,270850,,,,,,,,,,,,,,,
139819,Weavers Academy,1504,NN8 3JH,487848,267885,,,,,,,,,,,,,,,
141169,Tenbury High Ormiston Academy,475,WR15 8XA,359316,267518,,,,,,,,,,,,,,,
139961,Wrenn School,1632,NN8 2DQ,489507,267307,,,,,,,,,,,,,,,
139020,Ipsley CE RSA Academy,600,B98 0UB,407173,266995,,,,,,,,,,,,,,,
135739,Northstowe Secondary School,600,CB24 1DJ,541181,266738,,,,,,,,,,,,,,,
138505,Arrow Vale RSA Academy,972,B98 0EN,407092,266559,,,,,,,,,,,,,,,
140969,Sybil Andrews Academy,600,IP32 7QB,588428,264234,,,,,,,,,,,,,,,
140669,Newmarket Academy,1100,CB8 0EB,563680,264040,,,,,,,,,,,,,,,
138235,The Parker E-ACT Academy,1210,NN11 0QE,457137,263261,,,,,,,,,,,,,,,
136948,Weston Favell Academy,1525,NN3 3EZ,478819,262947,,,,,,,,,,,,,,,
138273,Set Saxmundham School,600,IP17 1DZ,638030,262874,,,,,,,,,,,,,,,
134814,Northampton Academy,1200,NN3 8NH,479706,262873,,,,,,,,,,,,,,,
136201,Malcolm Arnold Academy,1450,NN2 6JW,475781,262393,,,,,,,,,,,,,,,
141236,Alde Valley Academy,1058,IP16 4BG,645095,262169,,,,,,,,,,,,,,,
139401,North Cambridge Academy,750,CB4 2JF,545609,260769,,,,,,,,,,,,,,,
139408,Cambourne Village College,750,CB23 6FR,531075,259516,,,,,,,,,,,,,,,
145055,Stowmarket High School,1203,IP14 1QR,603758,258977,,,,,,,,,,,,,,,
138858,Abbeyfield School,931,NN4 8BU,474941,258107,,,,,,,,,,,,,,,
135913,Tudor Grange Academy Worcester,1100,WR3 8HN,386028,257177,,,,,,,,,,,,,,,
142035,The Netherhall School,1500,CB1 8NN,548080,255818,,,,,,,,,,,,,,,
140265,Cambridge Academy for Science and Technology,670,CB2 0SZ,546563,254923,,,,,,,,,,,,,,,
138228,Bedford Free School,500,MK42 9AD,505041,249345,,,,,,,,,,,,,,,
136085,Bedford Academy,1440,MK42 9TR,506020,247833,,,,,,,,,,,,,,,
137674,Ormiston Endeavour Academy,900,IP1 6SG,615116,247630,,,,,,,,,,,,,,,
142387,Kempston Challenger Academy,1130,MK42 7EB,502194,246782,,,,,,,,,,,,,,,
136757,Stour Valley Community School,575,CO10 8PJ,577578,245586,,,,,,,,,,,,,,,
138373,Chantry Academy,900,IP2 9LR,614696,243131,,,,,,,,,,,,,,,
140032,Stoke High School - Ormiston Academy,860,IP2 8PL,616051,242981,,,,,,,,,,,,,,,
139690,Silverstone UTC,576,NN12 8TL,467106,242295,,,,,,,,,,,,,,,
138506,Ormiston Sudbury Academy,950,CO10 1NW,587555,242294,,,,,,,,,,,,,,,
135365,North Oxfordshire Academy,1150,OX16 0UD,443427,241708,,,,,,,,,,,,,,,
136453,Ipswich Academy,1230,IP3 0SP,618684,241660,,,,,,,,,,,,,,,
143134,Stantonbury International,2669,MK14 6BN,484254,241007,,,,,,,,,,,,,,,
138499,Wykham Park,1285,OX16 9HY,445092,239300,,,,,,,,,,,,,,,
140886,Futures Institute Banbury,300,OX16 9HY,445092,239300,,,,,,,,,,,,,,,
135662,The Hereford Academy,1120,HR2 7NG,350132,237991,,,,,,,,,,,,,,,
135665,The Milton Keynes Academy,1550,MK6 5LA,485783,237375,,,,,,,,,,,,,,,
147081,Pix Brook Academy,1260,SG5 4EH,521339,237015,,,,,,,,,,,,,,,
137321,Felixstowe Academy,1500,IP11 9QR,628956,235743,,,,,,,,,,,,,,,
145736,Lord Grey Academy,1561,MK3 6EW,485841,234114,,,,,,,,,,,,,,,
138439,Sir Herbert Leon Academy,984,MK2 3HQ,487516,232076,,,,,,,,,,,,,,,
139248,"The Ramsey Academy, Halstead",847,CO9 2HR,581958,230936,,,,,,,,,,,,,,,
139663,Sir Thomas Fremantle School,600,MK18 3GH,476375,228406,,,,,,,,,,,,,,,
136195,Colchester Academy,1200,CO4 3JL,602317,225864,,,,,,,,,,,,,,,
144623,Barclay Academy,1181,SG1 3RB,523691,225651,,,,,,,,,,,,,,,
140037,The Thomas Alleyne Academy,1100,SG1 3BE,523374,225588,,,,,,,,,,,,,,,
138569,Houghton Regis Academy,1320,LU5 5PX,502821,224992,,,,,,,,,,,,,,,
141328,Forest Hall School,660,CM24 8TZ,551997,224016,,,,,,,,,,,,,,,
136016,"All Saints' Academy, Cheltenham",1150,GL51 0WH,392531,223930,,,,,,,,,,,,,,,
147080,Paxman Academy,900,CO2 9DB,597602,223218,,,,,,,,,,,,,,,
135337,The Chalk Hills Academy,1450,LU4 0NE,504038,223100,,,,,,,,,,,,,,,
135946,All Saints Academy Dunstable,740,LU5 5AB,501272,222973,,,,,,,,,,,,,,,
142024,The Bicester School,1430,OX26 2NS,457830,222798,,,,,,,,,,,,,,,
139402,Alec Hunter Academy,1142,CM7 3NR,577415,222434,,,,,,,,,,,,,,,
138571,Queensbury Academy,1350,LU6 3BU,501408,220987,,,,,,,,,,,,,,,
144342,Manshead CofE Academy,1350,LU1 4BB,503586,220560,,,,,,,,,,,,,,,
135338,The Stockwood Park Academy,1450,LU1 5PP,507801,220141,,,,,,,,,,,,,,,
135651,New Rickstones Academy,1100,CM8 2SD,581747,216591,,,,,,,,,,,,,,,
136199,Gloucester Academy,1250,GL4 6RN,384653,216347,,,,,,,,,,,,,,,
135957,Clacton Coastal Academy,1550,CO15 3JL,616728,215861,,,,,,,,,,,,,,,
138496,The Forest High School,450,GL14 2AZ,366135,214585,,,,,,,,,,,,,,,
135653,Maltings Academy,1100,CM8 1EP,581660,214171,,,,,,,,,,,,,,,
139434,Buckinghamshire UTC,600,HP21 8PB,480998,213414,,,,,,,,,,,,,,,
146305,Ridgeway Academy,1226,AL7 2AF,525654,213071,,,,,,,,,,,,,,,
144013,Five Acres High School,870,GL16 7QW,358092,212419,,,,,,,,,,,,,,,
139271,Mark Hall Academy,750,CM17 9LR,547143,211062,,,,,,,,,,,,,,,
147203,The Swan School,1260,OX3 0PG,452513,208370,,,,,,,,,,,,,,,
143131,Robert Barclay Academy,940,EN11 8JY,536907,208059,,,,,,,,,,,,,,,
146440,Laureate Academy,1235,HP1 3DW,504792,207632,,,,,,,,,,,,,,,
145430,The Adeyfield Academy,870,HP2 4DE,507158,207208,,,,,,,,,,,,,,,
136261,Oxford Spires Academy,1050,OX4 2AU,453950,205201,,,,,,,,,,,,,,,
141947,The Ongar Academy,800,CM5 0AN,555437,204420,,,,,,,,,,,,,,,
142051,Haileybury Turnford,1144,EN8 0JU,536456,203299,,,,,,,,,,,,,,,
135675,The Oxford Academy,1400,OX4 6JZ,454295,202866,,,,,,,,,,,,,,,
138421,The Dean Academy,1095,GL15 5DZ,363079,202707,,,,,,,,,,,,,,,
137280,Chiltern Hills Academy,975,HP5 2RG,495275,202063,,,,,,,,,,,,,,,
145050,Epping St Johns Church of England School,1036,CM16 5JB,545151,201869,,,,,,,,,,,,,,,
135876,Francis Combe Academy,1350,WD25 7HW,511219,201131,,,,,,,,,,,,,,,
134311,Oasis Academy Enfield,1150,EN3 7XH,536783,199005,,,,,,,,,,,,,,,
141004,The Watford UTC,600,WD24 4PT,511408,197723,,,,,,,,,,,,,,,
139416,The Elstree UTC,600,WD6 5NN,520350,197187,,,,,,,,,,,,,,,
137152,Ormiston Rivers Academy,1050,CM0 8QB,594727,196910,,,,,,,,,,,,,,,
135747,JCoSS,1310,EN4 9GE,526710,196751,,,,,,,,,,,,,,,
139599,Heron Hall Academy,1680,EN3 4SA,534955,195916,,,,,,,,,,,,,,,
147061,Ark Pioneer Academy,NA,EN5 2DN,525125,195662,,,,,,,,,,,,,,,
138239,Becket Keys Church of England Free School,1050,CM15 9DA,559451,194543,,,,,,,,,,,,,,,
139662,The Reach Free School,840,WD3 8AB,503629,193781,,,,,,,,,,,,,,,
139410,St Andrew the Apostle Greek Orthodox School,1050,N11 1NP,527953,193432,,,,,,,,,,,,,,,
135652,Greensward Academy,1650,SS5 5HG,584670,193125,,,,,,,,,,,,,,,
136147,Aylward Academy,1485,N18 1NB,532917,192731,,,,,,,,,,,,,,,
136090,Drapers' Academy,1100,RM3 9XR,555206,192457,,,,,,,,,,,,,,,
137692,Forest Academy,940,IG6 3TN,546554,192112,,,,,,,,,,,,,,,
138859,South Chingford Foundation School,960,E4 8SG,537754,191405,,,,,,,,,,,,,,,
138227,Avanti House School,1260,HA7 2EQ,517557,191303,,,,,,,,,,,,,,,
135004,The Harefield Academy,1000,UB9 6ET,505830,190837,,,,,,,,,,,,,,,
132727,Walthamstow Academy,600,E17 5DP,536929,190810,,,,,,,,,,,,,,,
140957,Eden Girls' School Waltham Forest,800,E17 5SD,535685,190166,,,,,,,,,,,,,,,
140653,Aureus School,1200,OX11 6FF,450553,189867,,,,,,,,,,,,,,,
141111,UTC Oxfordshire,600,OX11 6BZ,450526,189702,,,,,,,,,,,,,,,
139594,The Archer Academy,774,N2 8GA,526880,189661,,,,,,,,,,,,,,,
145744,Abbey Park School,1200,SN25 2ND,412647,189434,,,,,,,,,,,,,,,
133386,Greig City Academy,1200,N8 7NU,530501,189293,,,,,,,,,,,,,,,
138865,The James Hornsby School,900,SS15 5NX,568528,189143,,,,,,,,,,,,,,,
135895,The Basildon Lower Academy,1350,SS14 1UX,572613,188970,,,,,,,,,,,,,,,
143639,The Deanes,600,SS7 2TD,580256,188658,,,,,,,,,,,,,,,
141178,The Warren School,1380,RM6 6SB,548476,188616,,,,,,,,,,,,,,,
135897,The Basildon Upper Academy,1400,SS13 3HL,573689,188474,,,,,,,,,,,,,,,
141341,Marlwood School,1365,BS35 3LA,362752,188386,,,,,,,,,,,,,,,
133724,JFS,2165,HA3 9TE,519199,188305,,,,,,,,,,,,,,,
141214,Woodlands School,1500,SS16 5BA,570340,187968,,,,,,,,,,,,,,,
136137,Skinners' Academy,1150,N4 1SY,532255,187775,,,,,,,,,,,,,,,
141741,Chase High School,980,SS0 0RT,586545,187177,,,,,,,,,,,,,,,
135973,The Crest Academy,1650,NW2 7SN,521993,186425,,,,,,,,,,,,,,,
140862,Michaela Community School,840,HA9 0UU,519395,186276,,,,,,,,,,,,,,,
143144,Southchurch High School,840,SS2 4XA,590816,186165,,,,,,,,,,,,,,,
146309,Sanders School,960,RM12 6RT,553665,185763,,,,,,,,,,,,,,,
144095,Gaynes School,960,RM14 3UX,556274,185453,,,,,,,,,,,,,,,
134693,Mossbourne Community Academy,1400,E5 8JY,534509,185417,,,,,,,,,,,,,,,
131062,The Petchey Academy,1200,E8 2EY,533788,185403,,,,,,,,,,,,,,,
140945,Elutec,600,RM10 7FN,550610,185363,,,,,,,,,,,,,,,
144962,City of London Academy Highbury Grove,1149,N5 2EQ,531981,185153,,,,,,,,,,,,,,,
135835,"The City Academy, Hackney",1170,E9 6EA,535413,185117,,,,,,,,,,,,,,,
141019,Ark Elvin Academy,1200,HA9 7DU,518587,185103,,,,,,,,,,,,,,,
137181,The UCL Academy,1150,NW3 3AQ,526867,184105,,,,,,,,,,,,,,,
139897,Khalsa Secondary Academy,840,SL2 4QP,498698,184097,,,,,,,,,,,,,,,
140210,Mossbourne Victoria Park Academy,800,E9 7HD,535855,184061,,,,,,,,,,,,,,,
133561,Jo Richardson Community School,1700,RM9 4UN,547584,183747,,,,,,,,,,,,,,,
134226,Capital City Academy,1200,NW10 3ST,522520,183720,,,,,,,,,,,,,,,
135587,City of London Academy Islington,805,N1 8PQ,532038,183639,,,,,,,,,,,,,,,
131609,The Bridge Academy,1150,E2 8BA,533752,183613,,,,,,,,,,,,,,,
139725,William Perkin Church of England High School,1450,UB6 8PR,514590,183346,,,,,,,,,,,,,,,
145724,Ada Lovelace Church of England High School,1330,UB6 8PR,514543,183346,,,,,,,,,,,,,,,
147086,The Deanery CE Academy,1470,SN1 7DA,413318,183040,,,,,,,,,,,,,,,
139834,East London Science School,1000,E3 3DU,538393,182765,,,,,,,,,,,,,,,
139791,Riverside School,1824,IG11 0FU,547047,182432,,,,,,,,,,,,,,,
130912,Paddington Academy,1200,W9 2DR,525518,182268,,,,,,,,,,,,,,,
141035,De Salis Studio College,300,UB4 8JP,508346,182206,,,,,,,,,,,,,,,
145113,The Cumberland School,1500,E13 8SJ,541256,182179,,,,,,,,,,,,,,,
131262,Westminster Academy,1300,W2 5EZ,525509,181766,,,,,,,,,,,,,,,
140884,Marylebone Boys' School,720,W2 1QZ,526591,181571,,,,,,,,,,,,,,,
132058,Kingsford Community School,1500,E6 5JG,542700,181463,,,,,,,,,,,,,,,
141133,London Enterprise Academy,600,E1 1RD,534393,181349,,,,,,,,,,,,,,,
138202,Wapping High School,420,E1 2DA,534642,181343,,,,,,,,,,,,,,,
138368,Parkside Studio College,300,UB3 2SE,509087,181288,,,,,,,,,,,,,,,
145410,Royal Docks Academy,1200,E16 3HS,541306,181070,,,,,,,,,,,,,,,
140212,Kensington Aldridge Academy,1140,W10 6EX,523920,180986,,,,,,,,,,,,,,,
135960,Ormiston Park Academy,1100,RM15 4RU,556573,180893,,,,,,,,,,,,,,,
143129,Phoenix Academy,1160,W12 0RQ,522377,180823,,,,,,,,,,,,,,,
138879,Desborough College,1140,SL6 2QB,488422,180425,,,,,,,,,,,,,,,
141970,"Eden Girls' School, Slough",800,SL1 4AA,495905,180326,,,,,,,,,,,,,,,
141082,Oasis Academy Silvertown,600,E16 2TX,540700,180318,,,,,,,,,,,,,,,
146318,Ark Acton Academy,1400,W3 8EY,519402,179898,,,,,,,,,,,,,,,
146103,Maiden Erlegh Chiltern Edge,934,RG4 9LN,470100,179874,,,,,,,,,,,,,,,
147073,Haberdashers' Aske's Borough Academy,1150,SE1 0EG,532102,179829,,,,,,,,,,,,,,,
136172,Hammersmith Academy,780,W12 9JD,522551,179595,,,,,,,,,,,,,,,
139659,Oasis Academy South Bank,720,SE1 7HS,531176,179406,,,,,,,,,,,,,,,
135631,The Langley Academy,900,SL3 7EF,500521,179401,,,,,,,,,,,,,,,
139067,Abbeywood Community School,1214,BS34 8SF,361803,179378,,,,,,,,,,,,,,,
139669,Bristol Technology and Engineering Academy,440,BS34 8SF,361681,179303,,,,,,,,,,,,,,,
139578,The Hathaway Academy,900,RM17 5LL,561722,179283,,,,,,,,,,,,,,,
139587,Compass School Southwark,600,SE16 2BT,534596,179262,,,,,,,,,,,,,,,
105135,St Paul's Academy,1200,SE2 9PX,546278,179196,,,,,,,,,,,,,,,
143927,Royal Greenwich Trust School,600,SE7 8LJ,542041,179040,,,,,,,,,,,,,,,
131747,Harris Academy Bermondsey,1150,SE16 3TZ,534017,178910,,,,,,,,,,,,,,,
141009,Ditton Park Academy,1100,SL3 7UX,499198,178611,,,,,,,,,,,,,,,
136750,West London Free School,840,W6 9LP,522432,178536,,,,,,,,,,,,,,,
134222,City of London Academy (Southwark),1200,SE1 5LA,534379,178443,,,,,,,,,,,,,,,
140221,University Academy of Engineering South Bank,900,SE17 2TP,532760,178326,,,,,,,,,,,,,,,
141135,The Fulham Boys School,800,W14 9LY,524841,178282,,,,,,,,,,,,,,,
135676,Pimlico Academy,1250,SW1V 3AT,529431,178226,,,,,,,,,,,,,,,
136822,Bristol Free School,1090,BS10 6NJ,357539,178217,,,,,,,,,,,,,,,
135315,Ark Walworth Academy,1200,SE1 5UJ,533441,178209,,,,,,,,,,,,,,,
138448,Orchard School Bristol,925,BS7 0XZ,359776,177937,,,,,,,,,,,,,,,
145857,Archbishop Tenison's School,460,SE11 5SR,530917,177631,,,,,,,,,,,,,,,
147439,The John Roan School,1400,SE3 7QR,539630,177440,,,,,,,,,,,,,,,
139718,Ark All Saints Academy,800,SE5 0UB,532010,177196,,,,,,,,,,,,,,,
135671,Oasis Academy Brightstowe,945,BS11 0EB,353365,177134,,,,,,,,,,,,,,,
135531,Chelsea Academy,1050,SW10 0AB,526279,177011,,,,,,,,,,,,,,,
139971,Holyport College,548,SL6 3LE,488449,176947,,,,,,,,,,,,,,,
133114,The Gateway Academy,1035,RM16 4LU,564236,176845,,,,,,,,,,,,,,,
138245,Ark Greenwich Free School,560,SE18 4LH,542669,176775,,,,,,,,,,,,,,,
147072,Trinity Academy,1220,BS7 9BY,360886,176659,,,,,,,,,,,,,,,
134225,Harris Academy Peckham,900,SE15 5DZ,533853,176621,,,,,,,,,,,,,,,
140985,Harris Academy Battersea,1150,SW11 5AP,527924,176527,,,,,,,,,,,,,,,
135073,Haberdashers' Aske's Hatcham College,1440,SE14 5SF,535996,176135,,,,,,,,,,,,,,,
139276,Kingsley Academy,1000,TW3 1AX,514089,175937,,,,,,,,,,,,,,,
135959,Bristol Metropolitan Academy,945,BS16 2HD,362680,175868,,,,,,,,,,,,,,,
141617,The Hurlingham Academy,750,SW6 3ED,525368,175859,,,,,,,,,,,,,,,
140987,The Leigh UTC,960,DA1 5TF,554583,175781,,,,,,,,,,,,,,,
142008,Mangotsfield School,1200,BS16 9LH,366520,175773,,,,,,,,,,,,,,,
137138,Bexleyheath Academy,1900,DA6 7DA,549194,175388,,,,,,,,,,,,,,,
135677,Harris Academy Falconwood,1150,DA16 2PE,545184,175273,,,,,,,,,,,,,,,
135389,Ark Evelyn Grace Academy,1200,SE24 0QN,531808,175242,,,,,,,,,,,,,,,
135951,Haberdashers' Aske's Crayford Academy,1150,DA1 4RS,551773,175177,,,,,,,,,,,,,,,
136208,Richmond Park Academy,1100,SW14 8RG,521022,175147,,,,,,,,,,,,,,,
